!---------------------------------------------------
!Simulacion de Monte Carlo                          
!Modelo AC (Analisis de Cohortes)                   
!Estimacion de parametros por maxima verosimilitud  
!---------------------------------------------------
!                                                   
!Texto de identificación de los datos                                                   
!CHARLYMOU por M. Mendiolar v:240616 Biomatematica - INIDEP
!                                                   
!Vector de estado poblacional del ultimo tiempo:     1000 vectores simulados
!
1601146575.54276680,422644705.92328376,794631714.04368091,473874742.66242671,147688569.11873415,39511089.47532909,19796524.35469689
1374774269.31893540,6865685593.29004960,4067029738.19499830,524558564.54647577,154414907.57674345,171161356.17478225,85758201.07954143
1407187631.58968020,1703129490.26222850,2424159546.40917350,1670128719.15178590,125475000.24417086,1513237757.20190790,758188359.58951879
1436248950.50063180,743414414.51762331,1576529947.13647750,301048949.46285564,165425954.60219812,58882403.31432127,29502272.57091692
1437117224.04586670,461691352.79487288,956508438.94392395,342231776.42819822,148352441.33664823,43569223.80296356,21829800.48346094
1335968293.52553300,142977194585.90173000,4998811678.77666190,395076274.75561351,139644295.03768477,356873869.10301250,178807072.52236179
1500214319.91722850,453765712.56090593,912818444.30093849,342698174.90123016,144214560.64885291,44399265.80601969,22245682.37756012
1492374527.82759190,427824686.98402649,841381533.45230603,360917379.48357153,145184738.65716469,40727010.42082596,20405745.94110606
1471249608.47203540,445868290.27237552,895903495.69728851,358430372.76804191,168876611.81059647,37993391.04891980,19036101.03404264
1441209939.71984580,503720614.72069716,1076350815.99561020,281840721.86608624,150667298.39180934,46964369.46979662,23530894.65154688
1555405552.89177800,468794053.66375303,914803997.70822716,605673200.89683640,145120560.92078105,46771150.30916216,23434084.67060008
1409078341.32956910,454942735.80117393,967651103.16578674,244750892.39088044,168753652.55616048,37365135.98980724,18721321.89877103
1485609058.06677100,448290553.16642201,893526197.08087623,550444046.79278600,153891716.13519561,41865064.06510275,20975953.11547275
1354020400.18900970,5268324392.73141960,4192958872.83111100,311125593.31020886,127872194.66910972,2087325945.51792670,1045827879.34607230
1337357855.50639180,733159926.37020195,1760471231.53563120,240021615.67125487,153732754.60683918,60709265.89250898,30417598.62246402
1551767302.12655780,430481008.14587599,827740342.35958278,477365794.77823460,167480169.05505618,37458798.32950649,18768250.21215333
1549382378.77252200,422465441.63925040,803403764.06916928,560027566.40875852,124476609.40690860,47845349.72852594,23972298.50498484
1439508057.95189380,576193335.93466890,1218511217.69633410,356368100.21841747,137019410.90325961,65017125.13872355,32575996.21708218
1432488683.06941560,451967380.27592599,944031380.07601142,269053184.74772733,151688154.95527235,40690757.26440871,20387581.76230262
1515419542.49445870,427760013.32753974,838400026.02011633,323823100.38725817,147291755.29818538,39245740.43284120,19663574.62205570
1384412317.84571600,8286279090.10413270,3861882047.28789330,528268753.35861415,141080210.93561408,351863304.01181024,176296593.18160066
1414657388.48541930,2079296128.94572020,2739193471.61482910,527318606.83407772,125506947.32874602,2671519998.50260160,1338530812.91112730
1394605083.92932630,731979675.23916221,1605032636.72538920,296119584.83249795,136545230.04093394,82606263.54073130,41388808.30040630
1394136280.72484370,1162682439.16024280,2109312441.17147350,826640183.27397513,158386886.37424928,90532285.55844548,45360039.92153171
1439575507.76589200,505650271.31412315,1063801919.68776690,297723900.66614681,149182632.41048732,48087021.97531521,24093385.28297423
1491050592.09959530,542713401.34748948,1129183786.17024210,331956450.48466468,168860269.73995078,46534443.67414618,23315485.84866837
1520743598.07475040,469282857.88357288,935693942.21280718,497397127.81026524,154730005.21091175,44211540.84508456,22151625.19486823
1410338012.34983470,497351529.97110814,1068737947.77810840,269798570.04863226,149369257.91716447,46172619.80057138,23134198.63992646
1461994510.40341450,532761413.23675048,1120489540.57809190,464056228.23089635,155927099.33494565,50524355.26134627,25314579.84880758
1400355087.68996950,621693999.79246950,1375471315.08495710,279278744.70976233,160178166.78787953,53528243.29429997,26819639.40026039
1268184244.60967040,5075375055.13990690,5950992812.42622380,263118763.81460050,138431461.29923931,206382912.29090783,103405509.79013972
1542228865.55421520,456034111.59086400,899569170.44802856,391849286.78025419,163480839.55440754,40320682.61467394,20202160.60804402
1435810667.05557750,481558620.24763197,1028073221.19748100,235876503.28172734,182343962.62112337,37536783.85758323,18807323.86024518
1400576388.83356210,802330468.65965855,1670870386.98310660,320533672.19523376,175285874.56621629,59030740.89421501,29576595.21177746
1514616598.95778010,598108233.01750219,1185425097.53741810,667872456.30594718,153368065.29206568,58076877.91869851,29098674.40836233
1411547919.69872380,1252537718.64598130,2179755420.55933900,406913653.50998062,127732997.84218743,227163984.57557517,113817599.38480929
1499983195.69687560,600349124.67630172,1220738858.66646840,677683446.17736912,159250185.77135518,55878116.20450253,27997013.06712205
1370624473.49646140,608854214.41114092,1382961851.84364510,273686655.46055132,170953599.22683975,49314544.54656428,24708419.71508843
1392806656.34362770,812671087.41972601,1707252946.98869400,342830296.55261987,129423459.86569141,115731855.77800578,57985961.20600838
1516546117.31964140,502746595.23747253,1013258575.04004670,520525943.69616765,142652564.93903494,52503764.70533636,26306337.54990399
1428014671.44304750,1903921806.38257860,2547605382.46619460,474942604.09840322,147544417.37798673,136477425.56555024,68380262.73008113
1532063814.36129260,464047400.30978024,915153362.77660811,476961617.84798300,156446991.79424167,42608462.62396245,21348423.42371120
1473641840.35530590,790545575.06524062,1520801651.90141890,1833789437.13435320,132349543.26160288,118592837.49547492,59419419.38193606
1450282329.81439880,733166418.06415308,1447577272.64788700,8069822086.58759980,130377356.08622555,118838018.71956617,59542264.28797358
1404877036.17970090,615552762.45168447,1343374608.94976230,351724811.84598625,135120701.45936325,73917651.22851372,37035490.59817652
1407331159.72764300,1939017478.40392350,2550296461.34016940,978103858.04813337,145786859.38434473,162382566.87209097,81359701.35343300
1456092365.25691100,422073169.80799401,842010010.36273181,249856948.04650584,149686605.27945197,37035929.35467772,18556377.13879070
1435742787.02000470,725995741.99344385,1477985132.61273690,1017384771.99731150,152270053.69399589,73217574.95879354,36684726.36697722
1423121791.77266530,612331569.70413613,1300222900.27296570,459871378.48397839,146308660.64195150,63785469.09193206,31958890.76009036
1479366535.28362920,647018140.22060585,1308692690.65187100,760979975.91342652,139764726.08508313,76404486.81716396,38281487.65749785
1401279223.30163860,1819680903.03047200,2497397138.90481660,1963644662.29465630,139218332.11959833,257847209.34682113,129191035.41329153
1557094384.46361570,512915871.80014694,1005275909.76235060,15895668908.75976600,132328320.19603038,65652998.72121649,32894592.51572866
1391329921.87069820,718032511.42437756,1562421097.71582170,344591480.58224928,151138069.05786064,66833941.52263364,33486288.75190448
1285517272.11406470,4171872133.66872220,5161669589.45512580,248163397.82502699,157191023.03634855,104856768.71573669,52537138.38825019
1508483864.73786690,427973579.69193286,837460580.26189637,290497704.22752291,159091799.32680777,36591482.05041695,18333692.52037057
1459797405.78233980,505370839.65411466,1059745572.55289830,350810375.38434780,142652523.31738505,51736778.12118527,25922048.76428715
1526653099.21792840,505508336.60692579,1006647193.29348440,1080587802.70152880,167246941.81081197,46043952.13918126,23069731.35931751
1403515090.29077150,598442261.06908071,1308612350.39772770,411668248.15056980,145343075.28021795,62991980.51262265,31561323.48988687
1593571660.86910920,439138533.78947008,831857602.40171301,1230125202.98395040,159183515.83787191,39756261.11517438,19919364.45867096
1395877374.36161540,439518489.43698829,925258984.89183867,236519133.48486051,175642669.28651616,35329664.57998209,17701475.06910937
1363098089.99983310,1373958326.24952130,2403948978.58699320,483865980.68341172,145426840.63730988,122480676.31573896,61367371.13205297
1476448935.12730720,481842787.63130635,988575095.47706270,301007565.93583435,152554193.99332425,44320336.83628073,22206136.03013014
1413192672.09095550,561809100.66359222,1224791682.19998050,332107677.58207250,149818389.78580716,54308736.44251582,27210695.47647861
1566144510.42550230,432976275.57245213,839085102.70440614,332070848.10030097,145285516.53326321,40412240.73938444,20248034.63150859
1538958935.18242880,516959062.88974130,1027582107.10014130,805752690.41126275,157924396.38881230,49210546.58426186,24656312.87063292
1377099250.56403230,1121823655.38514800,2229074214.71364400,307985059.69235110,139732849.95331395,108575505.80995451,54400363.88853322
1496200266.29139570,421355980.06695980,817935928.25351024,392204723.57068115,136487854.69336274,41837519.31142508,20962152.17011121
1402851627.83480380,552559103.71629441,1241169661.57032470,225059266.06586820,180233847.03559643,42043107.56851721,21065159.52811143
1431089670.80921960,547788817.32507610,1159189985.13482310,766465403.88551116,171462320.09852123,47967874.90517612,24033688.17243841
1370857666.81624750,1550807861.96770690,2580013211.66087720,357872254.05860579,142082699.91980371,135178562.85627669,67729484.23728365
1459251581.71567750,707040114.68534517,1414287340.08778000,1493222796.38901780,141222932.05121276,83907574.13012664,42040813.27212633
1469513327.88095570,431427132.45972216,864015433.23204052,253849602.17872632,175348785.86334726,34667405.51940449,17369658.66526078
1352788428.89641310,5941692122.17480370,4520599963.22660640,256652447.35675076,149533235.14278921,141170950.31904709,70731893.07806204
1347370877.33320280,698523598.77979422,1654231310.87122920,224498525.33410195,177256902.95683858,48731388.06107131,24416236.64140049
1380771599.24496290,2056224240.61339160,2745256340.41791390,635637379.63162231,131921490.93437608,355746112.04265988,178242024.31923917
1432204323.59931640,655351849.76805222,1394745448.86884470,407933952.24382776,135916517.55881235,78852719.02394801,39508142.98771384
1353601088.75197170,479371449.89861864,1073950201.80894610,230568493.12871587,178575164.31312382,38191502.63422364,19135362.30158790
1406928789.26496460,494975617.25318491,1072548342.44268060,252860043.62625447,163969768.99766007,42000981.87767172,21044052.99129214
1346067282.95341940,857181150.10987782,1922443860.49221970,268970688.75637788,140601827.12800181,85312550.80988771,42744758.80812676
1499821597.08572240,428821569.41858447,850833242.38402843,241805912.96828380,171787522.06101555,34630635.02227085,17351235.27953019
1493448553.56218220,563053304.85608554,1137094899.71644120,23543839990.99171400,144574446.85942084,62979439.20702270,31555039.82965260
1525182935.19284630,620457170.86807752,1219509681.46748070,16233302789.32552900,129762045.30516492,93466254.25348376,46830067.28596342
1384659868.96161200,425805037.54805875,874149034.17879868,237818704.18338493,153273137.34972361,36499450.20556007,18287581.14550568
1354058585.88019510,704980944.69551766,1646580563.29921250,267786606.50452021,157124129.54788712,60077311.68773340,30100966.07772733
1403759614.81023740,440002269.44947970,917640767.68882489,249147748.98757854,188246955.85161352,34407606.80078057,17239489.85116699
1478170333.30499720,441711179.31265944,883365891.35334432,344282915.65012503,129757716.52680269,47411426.55034781,23754886.86488733
1498644222.64671680,743152655.31906521,1433993502.24107580,468548867.97096908,138475279.31609353,88793697.44184455,44488942.65617871
1404946982.94370460,520540143.30006468,1148868411.54888940,256493293.21460566,148819815.45215484,48327600.55402802,24213924.09260843
1467056568.49218610,491228021.49756080,1014635609.02716830,432030761.94520366,143506913.21422490,50725226.13415967,25415223.62195088
1501155116.17671160,451234647.11790764,907675019.88735950,330042003.27635664,137648300.32734329,45834852.73724961,22964964.78725229
1444366200.40662260,470572513.90582359,986136791.12401962,339153790.25118637,151572495.99212435,44108733.36395460,22100114.82572730
1501857530.73647170,435273907.95977664,871512557.06696880,250313163.84914881,164379385.61834800,36283453.32340157,18179358.67948486
1377832942.31312180,669421702.99252355,1472423556.21112320,383620831.60129112,130524574.49994779,91202353.64484370,45695768.93755823
1526106903.02775050,445092833.19658345,889036508.13013518,281705833.91373956,172088844.97044814,37294147.34336216,18685753.94843308
1346406478.71529510,498281109.69297326,1134778944.78993110,227993108.97980419,156034446.91001770,43105880.08606964,21597648.05997958
1377822845.68566750,1029362872.12277040,2084645561.76559540,303308356.01982731,148833972.52322954,86530344.12585342,43354918.52173211
1441537865.57336850,473802203.36318570,997254808.85363340,286165447.95787209,156679592.77523190,42415485.09271774,21251734.50806942
1519559068.14338350,505210837.81387275,1026508122.72040720,334078083.31811082,140626933.28752691,51927889.90232431,26017802.86978076
1408247089.59833120,459405917.02678370,973292377.60238779,242998384.10347673,143949350.66887739,42559493.22605366,21323887.93528986
1456460273.39799450,606319172.88428724,1265538308.76154420,484115447.81690025,155386381.26077095,58028994.32750019,29074682.94945964
1388316486.87738320,678208784.99528670,1470543102.43371490,345560776.11559498,150672263.95649511,63399120.31934261,31765315.66541347
1377027813.00253960,910942033.81604481,1837180428.67477200,798488864.17648995,134844659.06701070,135461407.53389123,67871199.93339191
1449242453.72036270,506466703.23300326,1064615987.06743220,328790012.29584080,156174247.67323384,46238244.89880671,23167079.25326177
1479354539.49054410,465154688.56264502,951862502.62116337,286873018.14047682,158392563.93471006,40900617.72146259,20492729.65127058
1483655466.70755340,677456567.88381410,1368461326.45440980,337571659.59804809,159307573.64984608,58586563.77876803,29354045.96799526
1379980152.16676380,531120922.77099448,1200635712.98359540,225491962.54082957,176015476.76444039,41242085.07862705,20663817.48869053
1451529680.38076310,448984777.54721421,932881761.41644597,231280706.88917845,159380822.14536968,37987240.39837422,19033019.32951514
1391140256.51300720,1838881324.93163130,2669424618.43131110,385847108.68254870,156326436.23723599,100744832.01146421,50476905.26909184
1440935161.08617230,476020006.33070564,1004036697.13383280,254154665.18872562,149983145.55268496,42741961.08659764,21415311.11529263
1411832880.01393750,632492105.32762587,1374290824.44367190,288996012.49356049,158882339.03929386,54937334.42897134,27525646.43109478
1476179606.48998360,422499278.35521376,831580465.48125577,285293168.62717050,146376472.53230160,38371899.50954234,19225747.84101950
1525317112.74167730,442043877.42600924,866614702.20314097,561531333.27477217,150317089.39380500,41967325.85766744,21027190.07436061
1489127542.52008150,420989662.76105523,826215520.28392017,245645553.57282892,161347415.38366187,34999486.86686458,17536043.76296454
1402964364.61331920,521964220.93176210,1144966747.73854280,255479101.35387480,163548598.21931851,43895864.86517905,21993459.79605547
1315022894.41784500,649711400.02041137,1595529403.01483560,252580054.21781534,140551622.08767590,66533838.49108712,33335925.97902680
1415298664.63850090,451302643.90629977,953069843.32228518,234597522.41230518,152900249.32128403,39755548.24063648,19919007.28203172
1417932301.37806440,856772344.40444195,1705339099.60925270,357941016.51963514,155263149.83392951,73030061.86082768,36590775.33550735
1517128625.27128960,420601407.46058464,821033458.70609713,254449203.44890723,144833627.64886838,38006565.74326182,19042702.04557816
1497341572.73895430,488164564.17967063,981601509.59888804,778295087.22858334,136639524.54770601,54761304.13078746,27437448.70910239
1442219966.06403420,584191829.50109828,1220083021.99999210,500702480.42054623,136953774.36608931,67202608.27635250,33671004.49793117
1400933540.90816330,450531750.88796890,951127675.75674129,259087171.77525800,151953461.86215875,40024682.14693273,20053853.37211474
1604716807.75796680,427847304.40455794,802874671.18185461,1966970114.50621720,127598409.30648620,48870904.57673887,24486139.60122699
1416010206.17730830,438504937.82001275,916273265.31093550,226099439.68171012,182069733.88099074,34147150.99352846,17108991.81124814
1414048746.66311170,471165493.99930549,994298006.36417758,388247177.20681363,149362000.60228503,45220579.15496153,22657190.89152598
1428689137.08624960,12537334532.47583200,3393017629.74260850,948808033.14743960,142544262.10892844,334617534.08993584,167655821.46896383
1435736054.43616940,802918268.50074089,1614603843.87456680,353160084.02146387,146112657.99228778,77576811.70133179,38868865.99682552
1487090937.62271330,808966157.03526711,1525467721.74877170,1060893161.25701260,175545418.27975899,63651585.76737725,31891810.23838286
1360199878.01591470,763720965.11510384,1743038088.18068620,250069941.47063205,159425363.24079746,60048480.19685619,30086520.42920403
1381658675.55418750,563721110.25727630,1279989696.62002060,236397586.63615674,187371924.22299519,41744169.45831984,20915380.42412685
1384373030.02930550,441039398.52186787,936131735.92914248,224294927.07816687,161313479.34409732,36955403.32764904,18516030.60629998
1497803477.04737420,446855360.79682106,890998634.39817190,284924372.96647894,177217511.39224452,36233076.62549512,18154118.08145891
1507026309.74485470,425286939.06416529,829253201.79943311,324905788.98394972,161920968.44106832,36448026.52575245,18261815.97063356
1456768522.73937080,491145288.82852840,1029075322.14307700,273941265.84704661,162707261.01892146,42432171.90210673,21260095.21977992
1491495045.39488410,517269670.92606783,1061563621.43359120,464930784.71520311,163575945.49116480,47295942.53817052,23697025.08253700
1395662761.65935950,507055399.79281527,1105002460.01604800,262313671.71910840,149909176.28245100,46338786.63861278,23217454.40178754
1465025299.07531690,515169711.04614335,1071470216.82744480,360139267.01362371,147310661.39621753,50417686.25997546,25261134.71450302
1455676362.08044200,1037965110.88082100,1829534453.80961920,510531593.78917670,155926974.98013395,84931610.06704381,42553893.33735520
1478417917.64972470,481230515.01525354,991554656.62311089,343465485.35142642,152556858.80357164,45284327.81820577,22689131.34118840
1519333412.75337650,440033697.12046522,858431044.51809812,745938739.11509132,139122059.77904287,45043080.51459620,22568257.47552610
1368230335.16170810,784728949.56194675,1726745631.08144160,523714595.45225263,141660008.07506239,90808688.33386932,45498527.98521320
1372484436.57455970,1857388115.88621020,2741036603.62463710,551254255.08254540,160057800.20726684,107205601.30688202,53713990.81659814
1417466344.60636070,3537087252.45908310,3018013096.51072120,901485341.75290036,146264346.59133455,220245185.83182582,110351024.05988936
1453645570.64339140,430675483.76986432,866416260.40629077,273325227.20624316,171834474.17644310,35429037.10512324,17751264.39763124
1425917312.48380570,707986933.12729084,1460125284.95034910,545750734.03808308,148223171.74871933,72812883.13144517,36481960.72010101
1422371868.17773960,6471949524.75319580,3264899206.25607970,1042843787.98294600,152370044.30773667,189048642.56946015,94720396.38860232
1479418701.97562190,455617676.63263839,922507656.37386382,344928866.05388051,150212069.88162392,42373565.87058181,21230731.41974754
1396710796.57740780,481645461.84950346,1032979690.94050480,280217632.75979859,154219363.85384893,43406152.51093590,21748095.70520639
1428006745.58192710,603066853.79172099,1306004254.69311760,325764575.82321072,147450704.12398741,59797020.30585619,29960529.67768302
1477229377.01613430,592490742.69626212,1203320455.79754330,1637779269.16969660,149474437.90528119,62634817.31850345,31382371.45477792
1446572733.29895420,634840615.76316679,1314220498.58353810,732926899.81440163,147189305.95582134,67052854.13622709,33595972.10774460
1454014800.17326310,588877949.19246173,1233675450.65037940,446777803.22233063,125560730.58897899,88549708.16083838,44366694.95792834
1458322639.35753970,520763028.58643186,1092084769.41615530,376280088.19978130,145352954.15037048,52703449.00493711,26406386.80576582
1354518939.61257890,756524878.01891732,1741096037.81286760,239425176.16412970,147193364.94164360,65430392.51369112,32783058.53204708
1444464141.15239520,457542207.88514727,946565855.17686284,272589871.84059429,137655169.89267188,45457694.28655969,22775994.38542815
1529927509.71053190,525744313.84279555,1043541038.97262130,675257339.29649878,130317942.29685093,66716687.30741947,33427540.03203870
1444923258.11347200,834100369.21272707,1617926526.88543270,714642876.79773092,149988179.66687927,82466655.40006989,41318859.43305241
1536900063.40464830,451207208.32453644,886635112.80887294,389958477.02085346,151872591.05094588,42172507.95167925,21129993.92956154
1416934868.06619570,2493556146.24790720,2670347543.36785510,1436775925.47218700,146285976.14469665,176783027.25592440,88574867.23453105
1466715622.20190790,470956961.71303391,966584650.86848605,321739172.52310216,150381662.32598484,43816133.20417352,21953511.27046692
1469646073.40990190,888167652.01205087,1619388867.17227340,7080778726.18521600,137088937.82062814,123345977.69218466,61800919.28272231
1411914753.52817130,861193141.79177129,1726999375.55302950,484190833.36461347,143233319.68375319,93660997.86804974,46927641.07499003
1510075156.74203370,468698879.62027234,950329865.26309896,285088903.47977281,157677628.69937927,41249990.00259333,20667778.14940372
1404174321.70780060,3716252860.90395930,3027395901.91518160,1522564085.66470310,167098309.67482674,117826435.09238759,59035423.29274468
1386083655.06096980,485481866.47402370,1072000609.40245370,243071369.06273431,193007229.24702522,37381743.98332415,18729643.12080024
1432947236.20797230,527076759.55500740,1122386162.19596980,292640223.97983396,160183290.38156307,46191433.38232636,23143624.94363909
1431760993.12283110,897536087.34742236,1731967135.20632510,650876029.17005837,166673313.79894328,71160505.20252509,35654057.96299139
1462898656.02472190,427281001.51811033,857738071.77009535,253819290.84321567,148316493.26020682,38184479.91320353,19131843.65733999
1485289684.90730500,454717994.83778286,920058872.07702625,282856814.17908198,157233353.96749854,39958053.47735590,20020469.93223712
1472673581.15634990,538474848.26707280,1107973732.36279960,875780529.61522698,147539510.33423015,56195057.52694393,28155812.44957489
1345990550.33770060,1301928344.89884730,2502960809.83271170,328916383.05623949,152609885.54999998,94675627.24777108,47436008.10544578
1555374782.12466910,474191376.16559345,932449673.48952246,632239936.84775531,146108506.12410498,47837027.84471229,23968128.93189076
1464110634.81666590,421900719.90067148,838679258.48239183,263676387.71886864,153300396.74089822,36822201.88544592,18449291.73299452
1466764098.22661210,838654663.00266194,1567400378.54662300,15970456296.01790600,146932042.37871656,93597450.13233739,46895801.29748906
1535355747.32668350,447579958.92497951,870569619.68828166,3177521148.51640510,148297427.90888116,44156818.39850914,22124207.21523860
1464035401.99906950,426303391.09687328,845535241.46120739,354977682.04664510,150111238.38205335,39186607.90799166,19633947.02929925
1350565518.14094070,1057499901.55286860,2203991213.40716840,313764950.56027782,140123838.75619838,108060907.14255284,54142530.82983023
1457457239.95963170,788191422.10094571,1531217427.01794930,1339169980.90671250,130783473.54839419,134217842.68068847,67248127.72176775
1381426377.59864430,2044170091.96958760,2844737907.80504470,381695887.35088319,144789105.88817447,138863351.92943352,69575700.51725279
1456845211.51680900,1925582600.64730410,2389047550.60665700,1320884837.58768800,136409202.86629432,295622695.19099748,148117957.84077075
1483310836.60525350,428481265.64313692,852696310.91835487,272343284.15608484,170905130.63406661,35311970.41959742,17692609.63710932
1445294792.24550370,432151517.23699629,874355397.22850025,257950415.52702954,189154432.14285406,33614110.50005609,16841918.71224756
1416260387.97631140,692192019.59226978,1488644076.25760220,350856533.13158959,151695302.53202572,65344179.27475440,32739862.49501111
1487208684.08873720,439481686.49060541,870872439.59928453,326647369.39631826,164766412.89532229,37706081.84890273,18892148.44627566
1456118464.76457170,466873415.32841939,971026298.22257423,273410108.38059622,207542797.66303527,35386475.21773499,17729939.31013170
1464803510.74122450,652970661.03409016,1338674122.44836260,439470453.33541554,161329092.37904614,57478715.90210901,28798973.00587728
1401843590.03946850,760084973.93228781,1592591634.21923230,689910773.34351540,158057615.72280952,70064555.03435470,35104946.19503403
1351157243.67723510,4065896456.23377800,3555471195.23326920,699650042.02403748,141970976.48878151,288556396.24506688,144577479.43234745
1450713761.20998310,531325467.98525834,1118569408.55427960,328952298.22807771,140945228.12814158,54255672.33623102,27184108.38697091
1425403174.94148830,1398122219.75095890,2189411115.58908220,816587554.96321738,144007953.60922906,140012517.24295020,70151475.05090140
1431892557.73563670,465354579.44479054,977025004.82220685,265520308.43981922,145562296.69258416,43717372.38160501,21904028.42766937
1412730129.30818530,446988303.48148406,939626101.81832683,248069563.72687444,164420008.71730217,37557889.82896266,18817898.73636201
1461015130.76570200,446974880.21172035,918910725.22009218,263929120.33145237,182974334.60350579,35614157.52355827,17844016.60772631
1435274003.72095440,768949592.88376212,1574622764.20566370,362115784.93657225,141031648.29900962,81162810.46957144,40665584.66224465
1352935089.19313100,844871330.79636919,1931895886.22493270,233546776.85876721,174424484.99252626,55445435.99931401,27780224.20269051
1501217761.72282650,523972235.49914563,1057421185.00891280,715694872.31506193,151020565.73947746,51817761.37609294,25962624.38493925
1458493676.44426110,660157336.71060598,1368271431.48565030,305758855.83069819,158861504.24830267,57055942.92332713,28587148.03010208
1349516367.69054680,1402945030.36143040,2464464269.94917300,521093866.44655889,148744828.61285248,111232744.43571115,55731739.20289601
1462973678.53497000,502613096.14983749,1048481929.79214530,353357131.21215940,158585414.09002620,45795403.02795550,22945199.01664973
